COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,A,12208,BLY314,101,Molecular Microbiology - W,1,4.0,6.0,W,1115  1345,LSCB 0219,,CE,WE,C,S Ní Chadhain,,Y,100,,75.00,EBLY,15,0
College of Arts and Sciences,BLY,X,13424,BLY314,102,Molecular Microbiology - W,1,4.0,6.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,75.00,EBLY,0,0
College of Arts and Sciences,BLY,A,10301,BLY332,101,Biology of Algae,1,4.0,6.0,M,1220  1450,LSCB 0211,,CE,WE,C,K Major,,Y,100,,,,16,0
College of Arts and Sciences,BLY,A,10301,BLY332,101,Biology of Algae,1,4.0,6.0,MWF,0905  0955,LSCB 0211,,CE,WE,C,K Major,,Y,100,,,,16,0
College of Arts and Sciences,BLY,A,16715,BLY333,101,Biomedical Ethics - W,1,3.0,3.0,TR,1230  1345,HUMB 0112,O,LE,WE,C,P McElroy,O,Y,100,,,,15,0
College of Arts and Sciences,BLY,A,16716,BLY333,102,Biomedical Ethics - W,1,3.0,3.0,TR,1100  1215,HUMB 0148,O,LE,WE,C,P McElroy,O,Y,100,,,,16,0
College of Arts and Sciences,BLY,A,16716,BLY333,102,Cross-listed with PHL 333.102. Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,16716,BLY333,102,both BLY 333.102 and PHL 333.102.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11547,BLY350,101,Human Physiology,1,3.0,3.0,TR,1100  1215,LSCB 0131,,LE,WE,C,E Itza,,Y,100,,,,35,0
College of Arts and Sciences,BLY,A,14080,BLY354,101,General Entomology,1,4.0,6.0,T,1430  1700,LSCB 0139,,CE,WE,C,J McCreadie,,Y,100,,,,12,0
College of Arts and Sciences,BLY,A,14080,BLY354,101,General Entomology,1,4.0,6.0,TR,1100  1215,LSCB 0139,,CE,WE,C,J McCreadie,,Y,100,,,,12,0
College of Arts and Sciences,BLY,X,16357,BLY354,102,General Entomology,1,4.0,6.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,15537,BLY360,501,Invertebrate Zoology,1,4.0,5.0,M,1800  2030,LSCB 0018,,CE,WE,C,R Moody,,Y,100,,,,12,0
College of Arts and Sciences,BLY,A,15537,BLY360,501,Invertebrate Zoology,1,4.0,5.0,T,1800  2030,LSCB 0240,,CE,WE,C,R Moody,,Y,100,,,,12,0
College of Arts and Sciences,BLY,A,14325,BLY411,101,Developmental Biology,1,3.0,3.0,MWF,1115  1205,LSCB 0018,,CE,WE,C,T Tran,O,Y,100,,,,12,0
College of Arts and Sciences,BLY,X,15158,BLY411,102,Developmental Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,13420,BLY426,101,Freshwater Ecology,1,3.0,5.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,13462,BLY431,101,Plant Physiology - W,1,4.0,6.0,MWF,1115  1205,LSCB 0131,,CE,WE,C,T Sherman,,Y,100,,22.00,ECPT,20,0
College of Arts and Sciences,BLY,A,13462,BLY431,101,Plant Physiology - W,1,4.0,6.0,T,1400  1700,LSCB 0237,,CE,WE,C,T Sherman,,Y,100,,22.00,ECPT,20,0
College of Arts and Sciences,BLY,A,13463,BLY436,101,Animal Physiology - W,1,4.0,7.0,MWF,1220  1310,LSCB 0018,,CE,WE,C,J Perez,,Y,100,,15.00,EBLY,15,0
College of Arts and Sciences,BLY,A,13463,BLY436,101,Animal Physiology - W,1,4.0,7.0,W,1400  1700,LSCB 0237,,CE,WE,C,J Perez,,Y,100,,15.00,EBLY,15,0
College of Arts and Sciences,BLY,X,13464,BLY436,102,Animal Physiology - W,1,4.0,7.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,15.00,EBLY,0,0
College of Arts and Sciences,BLY,A,10302,BLY440,101,Biochemistry I,1,3.0,3.0,TR,0930  1045,CHEM 0201,O,LE,WE,C,L Yet,O,Y,100,,,,33,0
College of Arts and Sciences,BLY,A,10302,BLY440,101,Cross-listed with CH 440.101. Credit cannot be received,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10302,BLY440,101,for both BLY 440.101 and CH 440.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12955,BLY445,101,Computational Genetics-W,1,3.0,3.0,MWF,0905  0955,LSCB 0241,,CE,WE,C,G Borchert,O,Y,100,,,,8,0
College of Arts and Sciences,BLY,X,16976,BLY450,101,Animal Behavior,1,4.0,6.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,11688,BLY459,101,General Parasitology,1,4.0,4.0,MWF,1010  1100,LSCB 0018,,CE,WE,C,J O'Brien,,Y,100,,,,12,0
College of Arts and Sciences,BLY,A,11688,BLY459,101,General Parasitology,1,4.0,4.0,W,1430  1700,LSCB 0240,,CE,WE,C,J O'Brien,,Y,100,,,,12,0
College of Arts and Sciences,BLY,X,13394,BLY459,102,General Parasitology,1,4.0,4.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,12956,BLY484,101,Conservation Biology,1,3.0,3.0,TR,0800  0915,LSCB 0018,,LE,WE,C,J Henning,,Y,100,,,,35,0
College of Arts and Sciences,BLY,X,16808,BLY484,102,Conservation Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,12643,BLY490,101,Sp Top-Vertebrate Form & Func,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,0,0
College of Arts and Sciences,BLY,X,13089,BLY490,102,Sp Top-Generation Emergent -H,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,IN,,,0,0
College of Arts and Sciences,BLY,X,13974,BLY490,104,Special Topics -Paleobotany,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,15113,BLY490,106,Sp Top - Dendrology,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,17102,BLY490,107,SpTp: Molecular Plant-Microbe,1,3.0,3.0,TR,0930  1045,LSCB 0018,,LE,WE,C,T Tran,,Y,100,,,,12,0
College of Arts and Sciences,BLY,A,10660,BLY494,101,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10954,BLY494,102,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10955,BLY494,103,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10957,BLY494,104,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10958,BLY494,105,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10959,BLY494,106,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10960,BLY494,107,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10961,BLY494,108,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10303,BLY494,109,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10304,BLY494,110,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,G Borchert,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10662,BLY494,111,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,15,0
College of Arts and Sciences,BLY,A,10663,BLY494,112,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10664,BLY494,113,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10969,BLY494,114,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10970,BLY494,115,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10971,BLY494,116,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10972,BLY494,117,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10973,BLY494,118,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10974,BLY494,119,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,G Borchert,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,11692,BLY494,120,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,4,0
College of Arts and Sciences,BLY,A,12423,BLY494,121,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,A Chupp,,Y,100,IN,,,10,0
College of Arts and Sciences,BLY,A,12633,BLY494,122,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12634,BLY494,123,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12635,BLY494,124,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Mata,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12636,BLY494,125,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12637,BLY494,126,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12638,BLY494,127,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12639,BLY494,128,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16965,BLY494,129,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,L Frost,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16978,BLY494,130,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Tran,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10966,BLY499,101,Honors Research in Biology-H-W,1,1.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,5,0
College of Arts and Sciences,BLY,A,10966,BLY499,101,Restricted to Honors students only.,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10966,BLY499,101,Others require special permission.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10967,BLY499,102,Honors Research in Biology-H-W,1,2.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,5,0
College of Arts and Sciences,BLY,A,10967,BLY499,102,Restricted to Honors students only.,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10967,BLY499,102,Others require special permission.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10507,BLY499,103,Honors Research in Biology-H-W,1,3.0,9.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,15.00,EBLY,10,0
College of Arts and Sciences,BLY,A,10507,BLY499,103,Restricted to Honors students only.,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10507,BLY499,103,Others require special permission.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13423,BLY510,101,Prof in Science,1,3.0,3.0,T,0930  1200,LSCB 0211,,LE,WE,C,K Major,,Y,100,,,,15,0
College of Arts and Sciences,BLY,A,14318,BLY511,101,Developmental Biology,1,3.0,3.0,MWF,1115  1205,LSCB 0018,O,LE,WE,C,T Tran,O,Y,100,,,,3,0
College of Arts and Sciences,BLY,X,15159,BLY511,102,Developmental Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,14599,BLY520,101,Biometry,1,4.0,4.0,TR,1230  1400,LSCB 0139,,CE,WE,C,J McCreadie,,Y,100,,15.00,ECPT,10,0
College of Arts and Sciences,BLY,X,13421,BLY526,101,Freshwater Ecology,1,3.0,5.0,TBA,TBA  TBA,TBA,,CE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,13979,BLY530,101,Marine Microbial Ecology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,16857,BLY536,101,Advanced Animal Physiology,1,3.0,3.0,MWF,1220  1310,LSCB 0018,O,LE,WE,C,J Perez,O,Y,100,,,,5,0
College of Arts and Sciences,BLY,A,11069,BLY540,101,Biochemistry I,1,3.0,3.0,TR,0930  1045,CHEM 0201,O,LE,WE,C,L Yet,O,Y,100,,,,2,0
College of Arts and Sciences,BLY,A,11069,BLY540,101,Cross-listed with CH 540.101.  Credit cannot be received for,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11069,BLY540,101,both BLY 540.101 and CH 440.101.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13422,BLY544,101,Molecular Biology,1,3.0,3.0,TR,1630  1745,LSCB 0131,,LE,WE,C,L Frost,,Y,100,,,,10,0
College of Arts and Sciences,BLY,X,14078,BLY590,101,Sp Tp-Conservation Genetics,1,4.0,4.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,X,15280,BLY590,102,Special Topics-Lab Curriculum,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,0,0
College of Arts and Sciences,BLY,A,17302,BLY590,103,SpTp: Writing for Biologists,1,3.0,3.0,W,1800  2030,LSCB 0018,,LE,WE,C,J Henning,,Y,100,,,,10,0
College of Arts and Sciences,BLY,A,10535,BLY594,101,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10536,BLY594,102,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10537,BLY594,103,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,10968,BLY594,104,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,11169,BLY594,105,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,11170,BLY594,106,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,11171,BLY594,107,Directed Studies,1,3.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12650,BLY594,108,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12666,BLY594,109,Directed Studies,1,1.0,3.0,TBA,TBA  TBA,TBA,,DE,WE,C,STAFF,,,,DP,,,5,0
College of Arts and Sciences,BLY,A,12667,BLY594,110,Directed Studies,1,2.0,6.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12668,BLY594,111,Directed Studies,1,3.0,9.0,TBA,TBA  TBA,TBA,,DE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,12668,BLY594,111,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12668,BLY594,111,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,16809,BLY594,112,Directed Studies -,1,1.0,3.0,TBA,TBA  TBA,LSCB,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,10,0
College of Arts and Sciences,BLY,A,16810,BLY594,113,Directed Studies -,1,2.0,3.0,TBA,TBA  TBA,LSCB,,DE,WE,C,S Ní Chadhain,,Y,100,DP,,,10,0
College of Arts and Sciences,BLY,A,16811,BLY594,114,Directed Studies -,1,3.0,3.0,TBA,TBA  TBA,LSCB,,DE,WE,C,T Tran,,Y,100,DP,,,10,0
College of Arts and Sciences,BLY,A,10305,BLY599,101,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,10,0
College of Arts and Sciences,BLY,A,10676,BLY599,102,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,11292,BLY599,103,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,T Sherman,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16581,BLY599,104,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,A Chupp,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16582,BLY599,105,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,A Chupp,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16583,BLY599,106,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,A Chupp,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16584,BLY599,107,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16585,BLY599,108,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16586,BLY599,109,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16587,BLY599,110,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16588,BLY599,111,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16589,BLY599,112,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16590,BLY599,113,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16591,BLY599,114,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16592,BLY599,115,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16593,BLY599,116,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16594,BLY599,117,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16595,BLY599,118,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16597,BLY599,119,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16598,BLY599,120,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16599,BLY599,121,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16600,BLY599,122,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,STAFF,,,,DP,,,0,0
College of Arts and Sciences,BLY,A,16601,BLY599,123,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Henning,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16602,BLY599,124,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,R Littlefield,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16603,BLY599,125,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,K Major,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16604,BLY599,126,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J McCreadie,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16605,BLY599,127,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,S Ní Chadhain,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16606,BLY599,128,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16607,BLY599,129,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16608,BLY599,130,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Perez,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16609,BLY599,131,Thesis,1,1.0,1.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16610,BLY599,132,Thesis,1,2.0,2.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0
College of Arts and Sciences,BLY,A,16611,BLY599,133,Thesis,1,3.0,3.0,TBA,TBA  TBA,TBA,,TE,WE,C,J Strickland,,Y,100,DP,,,5,0